INFO 2023-09-02 21:49:27,491 Watching for file changes with StatReloader
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\query.py", line 653, in get
    raise self.model.MultipleObjectsReturned(
apps.corecode.models.AcademicTerm.MultipleObjectsReturned: get() returned more than one AcademicTerm -- it returned 2!
ERROR 2023-09-02 22:05:26,149 "GET /finance/list/ HTTP/1.1" 500 69371
ERROR 2023-09-02 22:05:27,993 Internal Server Error: /finance/create/
Traceback (most recent call last):
  File "C:\Users\Ahmad\sms\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Ahmad\Desktop\Django\Django-School-Management-System-master\sms\apps\corecode\middleware.py", line 10, in __call__
    current_term = AcademicTerm.objects.get(current=True)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\query.py", line 653, in get
    raise self.model.MultipleObjectsReturned(
apps.corecode.models.AcademicTerm.MultipleObjectsReturned: get() returned more than one AcademicTerm -- it returned 2!
ERROR 2023-09-02 22:05:27,995 "GET /finance/create/ HTTP/1.1" 500 69260
ERROR 2023-09-02 22:05:33,665 Internal Server Error: /current-session/
Traceback (most recent call last):
  File "C:\Users\Ahmad\sms\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Ahmad\Desktop\Django\Django-School-Management-System-master\sms\apps\corecode\middleware.py", line 10, in __call__
    current_term = AcademicTerm.objects.get(current=True)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\query.py", line 653, in get
    raise self.model.MultipleObjectsReturned(
apps.corecode.models.AcademicTerm.MultipleObjectsReturned: get() returned more than one AcademicTerm -- it returned 2!
ERROR 2023-09-02 22:05:33,666 "GET /current-session/ HTTP/1.1" 500 69408
ERROR 2023-09-02 22:05:37,226 Internal Server Error: /staff/list/
Traceback (most recent call last):
  File "C:\Users\Ahmad\sms\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Ahmad\Desktop\Django\Django-School-Management-System-master\sms\apps\corecode\middleware.py", line 10, in __call__
    current_term = AcademicTerm.objects.get(current=True)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\query.py", line 653, in get
    raise self.model.MultipleObjectsReturned(
apps.corecode.models.AcademicTerm.MultipleObjectsReturned: get() returned more than one AcademicTerm -- it returned 2!
ERROR 2023-09-02 22:05:37,228 "GET /staff/list/ HTTP/1.1" 500 69349
ERROR 2023-09-02 22:05:43,040 Internal Server Error: /
Traceback (most recent call last):
  File "C:\Users\Ahmad\sms\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Ahmad\Desktop\Django\Django-School-Management-System-master\sms\apps\corecode\middleware.py", line 10, in __call__
    current_term = AcademicTerm.objects.get(current=True)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\query.py", line 653, in get
    raise self.model.MultipleObjectsReturned(
apps.corecode.models.AcademicTerm.MultipleObjectsReturned: get() returned more than one AcademicTerm -- it returned 2!
ERROR 2023-09-02 22:05:43,042 "GET / HTTP/1.1" 500 69090
ERROR 2023-09-02 22:05:50,543 Internal Server Error: /current-session/
Traceback (most recent call last):
  File "C:\Users\Ahmad\sms\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Ahmad\Desktop\Django\Django-School-Management-System-master\sms\apps\corecode\middleware.py", line 10, in __call__
    current_term = AcademicTerm.objects.get(current=True)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\query.py", line 653, in get
    raise self.model.MultipleObjectsReturned(
apps.corecode.models.AcademicTerm.MultipleObjectsReturned: get() returned more than one AcademicTerm -- it returned 2!
ERROR 2023-09-02 22:05:50,544 "GET /current-session/ HTTP/1.1" 500 69411
ERROR 2023-09-02 22:05:52,804 Internal Server Error: /current-session/
Traceback (most recent call last):
  File "C:\Users\Ahmad\sms\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Ahmad\Desktop\Django\Django-School-Management-System-master\sms\apps\corecode\middleware.py", line 10, in __call__
    current_term = AcademicTerm.objects.get(current=True)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\query.py", line 653, in get
    raise self.model.MultipleObjectsReturned(
apps.corecode.models.AcademicTerm.MultipleObjectsReturned: get() returned more than one AcademicTerm -- it returned 2!
ERROR 2023-09-02 22:05:52,807 "GET /current-session/ HTTP/1.1" 500 69411
ERROR 2023-09-02 22:05:59,543 Internal Server Error: /term/list/
Traceback (most recent call last):
  File "C:\Users\Ahmad\sms\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Ahmad\Desktop\Django\Django-School-Management-System-master\sms\apps\corecode\middleware.py", line 10, in __call__
    current_term = AcademicTerm.objects.get(current=True)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\query.py", line 653, in get
    raise self.model.MultipleObjectsReturned(
apps.corecode.models.AcademicTerm.MultipleObjectsReturned: get() returned more than one AcademicTerm -- it returned 2!
ERROR 2023-09-02 22:05:59,545 "GET /term/list/ HTTP/1.1" 500 69344
ERROR 2023-09-02 22:06:08,987 Internal Server Error: /current-session/
Traceback (most recent call last):
  File "C:\Users\Ahmad\sms\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Ahmad\Desktop\Django\Django-School-Management-System-master\sms\apps\corecode\middleware.py", line 10, in __call__
    current_term = AcademicTerm.objects.get(current=True)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
